stable_id,title_zh,abstract_zh
3cb88e2870dc0b50,用于具有可调充放电温度的自适应热能存储的气体响应金属有机框架,基于相变材料 (PCM) 的热能存储 (TES) 系统（能源脱碳的关键技术）的主要挑战之一是实现充电和放电温度（Tcharge、Tdischarge）的动态可调性。这种能力将使单一材料能够在不同的环境条件（例如，一天中的不同时间、季节或气候）下有效运行，而无需使用多种 TES 材料。在这项工作中，我们提出了一种基于呼吸热量MOF（特别是MOF-508b）的气体响应TES解决方案，其中通过在等压条件下将周围的CO2压力从5巴调整到25巴，可以在-30到120°C（243到393 K）范围内广泛调整转变温度。更重要的是，我们证明这种方法可以精确控制热滞（|Tcharge - Tdischarge|），甚至可以逆转转变温度（Tcharge < Tdischarge），这对于温度驱动的 TES 应用非常有利。这些发现为自适应热技术铺平了道路，在这种技术中，单一材料可以响应不同的环境温度和不同的存储需求，从冷藏到中高温应用。我们预计这种气体响应行为并非 MOF-508b 所独有，并鼓励探索具有类似可调特性的其他材料，用于自适应 TES 应用。
3279db8c140e4a63,原位和操作研究作为氧化还原液流电池、氧化还原靶向和CO 2 捕获系统的机械工具箱：进展和前景,随着可再生能源部署的加速，安全且可扩展的长期储能（LDES）变得越来越重要。氧化还原液流电池 (RFB) 具有固有的不可燃性和解耦的能量-功率架构，但数小时的运行和数十年的使用寿命需要精确的状态解析诊断。对于有机氧化还原活性物质和新兴架构（例如氧化还原靶向液流电池和电化学二氧化碳捕获系统）来说，这些挑战更加严峻。这一观点强调了原位和操作光谱和电化学工具的最新进展，包括紫外可见近红外、核磁共振/电子顺磁共振、振动光谱、X射线技术、荧光显微镜、中子成像、超微电极和SECM，可解决电解质形态、瞬态中间体、聚集和界面动力学。这些方法为合理的电解质设计和下一代 RFB 开发建立了机械框架。
dad32b15fda86436,利用振动探针监测聚合物电化学掺杂过程中极化子-阴离子相互作用,"了解电荷载体（极化子）和补偿反离子之间的静电相互作用，以及它们在混合离子电子导电聚合物的电化学掺杂过程中如何演变，对于设计新材料以实现从生物电子学到神经形态计算的应用至关重要。然而，对这些相互作用的直接实验探索仍然有限，阻碍了它们的发展。在这里，我们介绍了一种原位光谱电化学（SEC）方法，该方法将可见光（vis）、近红外（NIR）和红外（IR）光谱与振动斯塔克效应相结合，以直接监测混合导电聚合物电化学掺杂过程中的极化子-离子对。使用聚[3-(4-丁酸乙酯)噻吩-2,5-二基] (P3EBT) 作为模型，我们利用其侧链中的酯羰基作为极化子及其反离子产生的局部静电场的内部振动探针。使用逐步可见光/近红外/红外 SEC，我们分配了电化学掺杂的多个阶段。第一阶段发生在低电压下，其特征是聚合物的聚集体和晶域中具有高度离域的二维极化子。在第二阶段，离子插入这些域，导致极化子由于静电捕获而定位于单链。此后，在第 3 阶段，非晶区域中形成极化子。结合振动溶剂化变色测量和分子动力学模拟来校准振动探针，我们量化了电子之间静电相互作用的掺杂水平相关变化。"
aea33e6c3ebec9d5,平面外鲁德尔斯登-波普尔铁电体迎来突破,通过打破 Ruddlesden-Popper 铁电材料的对称性，可以制造出具有高可调性和低损耗的面外介电材料。
20eeb9badadf4ddb,空间限制策略增强的高性能硅基光电阴极用于光电化学制氢,在硅基光电阴极上修饰的金属材料（如Ti、Pt和Ag）表现出强烈的光反射，这显着阻碍了底层硅（Si）的光吸收，从而限制了硅基光电阴极的效率。在此，通过空间限制策略设计了高性能硅基光电阴极。 Pt助催化剂被限制在金字塔顶部的Ti保护层中，作为光电化学析氢反应的催化活性位点。其他区域被 SiO2 层覆盖，允许入射光穿透并被下面的 Si 吸收。这种设计有效地抑制了寄生光吸收，从而提高了硅基光电阴极的光电化学性能。另外，SiO2层和Ti层可以保护Si不被电解液腐蚀。在1太阳（AM 1.5G）光照下，OP-Si/SiO2/Ti/Pt光电阴极的起始电位相对于可逆氢电极（RHE）为0.415 V，0 V相对于RHE的光电流密度为-13.93 mA cm-2，明显优于对照光电阴极（OP-Si/Ti/Pt）。这项工作为开发高效硅基光电阴极提供了一条有前途的途径。
4b921c4cf4f17c42,用于护理点水平直接实时逆转录 PCR 的超快等离子体纳米腔热循环仪,快速分子诊断仍然受到两个基本瓶颈的限制：核酸提取和缓慢的热循环，这两者共同限制了真正的现场护理部署。在这里，我们报告了用于即时护理水平的直接实时逆转录 PCR (DRT-qPCR) 的超快等离子体纳米腔热循环仪 (PNT)。 PNT 具有由簇状 Au、二氧化硅 (SiO2) 和 Au 薄膜组成的等离子体纳米腔，并配有 Pt 电阻温度检测器和白色发光二极管 (WLED)。在 WLED 照明下，PNT 显示出高效的光热转换，具有快速加热 (20.4 °C/s) 和冷却 (7.5 °C/s) 速率，在 269 秒内完成 40 个热循环。 PNT 与微透镜阵列荧光相机和一次性 PCR 盒紧凑集成到手掌大小的实时 PCR 系统中。 DRT-qPCR在不到15分钟内完成样品制备、反转录和PCR扩增，达到与商用台式PCR机相当的扩增效率。对 60 个 SARS-CoV-2 样本进行的临床验证显示出 87.1% 的敏感性、100% 的特异性和 93.3% 的诊断准确性，并且在重新测试后成功检测到所有假阴性。基于 PNT 的 DRT-qPCR 可以为多种传染病的分散和时间敏感环境中的快速分子诊断提供精确且可扩展的解决方案。
e6dbab5a7a205f13,增强拉曼光谱或化学反应中等离子体界面电荷转移的选择性路由,从表面增强拉曼光谱 (SERS) 中的化学增强机制 (CM) 开始，到等离激元介导的化学反应 (PMCR) 达到顶峰，半个世纪以来，等离激元诱导的界面电荷转移引起了持久和广泛的兴趣。然而其在各个应用上的机制却比较纠结，严重阻碍了相关领域的发展。因此，迫切需要揭示增强光谱和/或反应中转移电子选择性路径的主导因素。在此，我们阐明了直接电子转移作为控制 CM 的核心过程，其中转移电子的数量和寿命作为关键描述符。此外，我们发现 SERS 的 CM 和 PMCR 的化学界面阻尼具有竞争性，这取决于转移电子的寿命。此外，我们强调了局域电磁场对界面电子转移的增强作用，揭示了 CM 和电磁场增强之间被忽视的协同作用。这项工作提供了对 CM 的见解，并探索了界面电子转移和相关应用的前沿。
71549bba71f70699,用于调节 CsPbI 3 量子点太阳能电池中表面配位和电子耦合的多齿氧化膦配体,全无机 CsPbI 3 钙钛矿量子点 (PQD) 长期以来一直面临着有效表面钝化和有效点间电荷传输之间的权衡问题。在这里，我们使用单齿、双齿和四齿氧化膦配体将配体齿数确定为控制这种平衡的关键参数。密度的增加增强了表面配位并抑制了缺陷辅助复合，但同时引入了空间约束，削弱了点间电子耦合。密度泛函理论计算表明，双齿配体 2-TPPO 优先在相邻 PQD 之间采用能量上有利的桥接构型，从而实现强表面结合和有效的载流子传输。与该机制一致，2-TPPO 处理的 PQD 固体表现出降低的陷阱密度和改善的结构有序性。因此，CsPbI 3 PQD 太阳能电池的效率达到 17.1%，并且运行稳定性增强。这些发现将配体密度确立为平衡 PQD 固体中的缺陷钝化和电子耦合的分子设计原理。
231cb866179c5edf,黄素中光诱导质子化位点转换的直接证据,黄素经常在生物和人工系统中充当可见光感光体。先前的研究（主要是计算）表明光诱导质子化位点转换是黄素光反应性的基本起源。特别是，光激发预计会将优选的质子化位点改变到三环芳香黄素环的另一侧。然而，通过光激发直接实验鉴定这种质子化位点仍然是一个突出的挑战。在此，我们通过将低温离子阱红外光谱与水分子控制的微溶剂化相结合，直接证明了光诱导质子化位点转换。使用质子化的光黄素作为典型模型黄素，我们证明 S1 ← S0 光激发触发由跨芳环的水桥催化的质子转移。这些结果提供了黄素光化学的一般设计原理，对开发生物/人造光活性分子具有重要意义。
04636f56721277b5,设计用于立体发散​​自由基 C(sp 3 )–C(sp 3 ) 键形成的硫胺素依赖性苯甲酰甲酸脱羧酶,两个前手性基团之间的 C(sp3)-C(sp3) 键的立体发散结构仍然是一个艰巨的挑战。在这里，我们报告了硫胺素二磷酸依赖性自由基酶的工程设计，以催化两个亲电 C(sp3) 前体的氧化还原中性和立体发散交叉偶联。这种新颖的酶反应性是通过前所未有的酶促乙烯基 Breslow 中间体的光加速单电子转移实现的，产生两个不同的前手性自由基，其立体选择性重组形成新的 C(sp3)-C(sp3) 键。通过系统的蛋白质工程，我们开发了四种酶变体，它们共同高效地传递所有四种立体异构体（产率高达 82%、对映体过量 (ee) 和 >20:1 非对映体比例 (d.r.)）。这项工作建立了一个酶催化、还原剂-自由基交叉偶联的平台，同时控制两个 C(sp3) 立构中心。
97708cc3cee5e36c,"使用 1,3-丙二硫醇作为高效氢原子转移试剂进行交流电驱动的脂肪胺氢同位素标记","氢同位素交换（HIE）在同位素标记化合物的合成中发挥着关键作用，这些化合物广泛应用于制药行业的药物药代动力学和药效学研究。虽然电化学 HIE 已成为 C-H 键位点选择性标记的强大策略，但由于 α-氨基自由基的不稳定性及其对过度氧化的敏感性，其在含烷基胺药物中的应用扩展受到阻碍。在这里，我们报告了第一个电化学 HIE 协议，该协议能够对环状和无环烷基胺底物进行高效的氘 (D) 标记。关键创新在于使用1,3-丙二硫醇作为氢原子转移（HAT）催化剂，通过交流电解原位产生有效的HAT试剂——巯基自由基。与传统的单硫醇 HAT 催化剂（〜80 kcal/mol）相比，由放热二硫环形成驱动，该自由基受益于 34 kcal/mol 的有效 S-H 键解离能显着减弱。机理研究和计算分析揭示了二硫醇之间存在很强的结构-活性关系，确定 1,3-丙二硫醇是最佳催化剂，它特别适合平衡快速 HAT 动力学与二硫醇的高效再生。将该方法应用于 30 多种药学相关化合物，每个分子的检测结果高达 3.7 D。这项工作解决了电化学 HIE 中长期存在的挑战，并引入了在合成和生物化学领域具有广泛潜力的新 HAT 平台。"
807ad0dadb6ee5a9,通过自由基烯丙基 Heck 反应跳过二烯,"开发了一种光诱导钯催化的烯丙基 Heck 反应，使烯丙基亲电子试剂与烯烃直接偶联，形成密集官能化的跳跃二烯和共轭二烯。该转化通过杂化 Pd 烯丙基自由基中间体进行，该中间体允许有效且区域选择性的 C-C 键形成，同时表现出广泛的底物范围和高官能团耐受性。这项工作为烯丙基 Heck 反应引入了一种独特的基于自由基的途径，为复杂的 1,4- 和 1,3-二烯基序的合成提供了通用平台，并扩展了光诱导 Pd 催化的概念框架。"
3efe2444dab04c2a,时间电位诱导调节可延长功率波动下碱性电解槽的使用寿命,夏等人。报告大型碱性水电解槽的时间电势诱导调节。该方法无需修改催化剂和电解槽结构，即可通过电源优化来延长 AWE 的耐用性，从而提供可扩展且有效的途径。这项工作将电气工程和电化学联系起来，推动可再生能源与氢基础设施的整合。
3b80047ea79b4646,非常规氧化态 Au 2+ 如何在卤化物钙钛矿 Cs 4 Au 3 Cl 12 中稳定：极化子晶体性质的第一性原理研究,晶体化合物中的金通常仅在氧化态 Au1+ 和 Au3+ 下稳定。即使标称具有 Au2+ 的化合物通常也会歧化为 Au1+ 和 Au3+。最近，合成了 Cs4Au3Cl12，其中金大部分呈 2+ 态。在这里，我们使用第一原理计算研究了这种化合物，并表明 Au2+ 离子的稳定是通过形成极化子晶体来实现的。电子和声子结构表明键合网络可以解释为[Au2+Cl4]2-和[Au3+Cl4]1-方形平面图案的集合，并且晶体缺乏Au2+歧化为Au1+和Au3+而不产生悬空键的平滑路径。 Au 的电子态包含在每个 AuCl4 基序内，这使得 Au2+ 态能够以电子方式定位和隔离。 Au2+ 位点形成有序结构，这是由 [Au2+Cl4]2- 基序之间由于晶格畸变而产生的强烈排斥相互作用驱动的。通过考虑氧化还原反应，我们表明 Cs4Au3Cl12 具有 Au2+ 的最大密度，进一步还原将诱导离域态。 Cs4Au3Cl12 具有独特的电子结构，具有窄带隙、孤立的 HOMO 和 LUMO 能带强烈局域于 Au 位点，以及 Au2+ 位点的磁化，使 Cs4Au3Cl12 在量子材料中独一无二。 Cs4Au3Cl12 可以作为探索新型金化学的试验台，为通过晶格畸变工程控制氧化态提供机会。
bdd38a24560a9870,使用 Ir( t Bu-POCOP)H 2 催化剂通过机理洞察实现受控胺-硼烷脱氢聚合,"报道了使用 Ir(tBu-POCOP)H2 作为预催化剂，对 H3B·NMeH2 进行受控、催化、级联式脱氢聚合形成 N-甲基聚氨基硼烷 [H2BNMeH]n (Me-PAB) 的详细动力学、机理和操作形态研究。使用在线 FlowNMR 监测的催化剂形态显示，在诱导期内形成了硼氢化物配合物 Ir(tBu-POCOP)(H)(BH4)，并在生产周转期间迅速形成 Ir(tBu-POCOP)H4。 NMeH2、痕量水和 [H3B·NMeH2] 在诱导期、生产催化和形态形成中的作用的动力学研究揭示了一组复杂的过程，为数值和计算 (DFT) 建模提供了框架。这些共同支持 H3B·NMeH2 脱氢形成实际单体 H2B=NMeH 的机制，该机制涉及协调的 B-H/N-H 活化。通过了解控制最大脱氢速率 [ν(max)] 和催化剂形态的因素，并采用温度变化和胺添加剂，可以获得宽范围的 Me-PAB 分子量 (Mn = 35,000-191,200 g·mol-1)；除了低催化剂负载量 (21 ppm)、多克级 (16 g) 和水/空气耐受性之外。此类系统的开发可使用所提供的基材和简单催化剂选择性地生产 Me-PAB，该系统也可用于材料测试，从而促进 Me-PAB 作为六氮化硼的通用陶瓷前体的更广泛应用。"
6f52c02f58c98649,负曲手性双层纳米石墨烯,离散的 π-π 堆叠纳米碳作为层状石墨材料的原子精确模型，表现出独特的光学和电子特性。然而，大多数报道的例子仅限于平面构建块。在这项工作中，合成了两种含有六[7]环烯核的负弯曲手性纳米石墨烯（1和2）。 1和2在结晶状态下均形成双层结构，分别采用重叠构象和置换构象。双层堆叠是由层间 π-π 和 C-H…π 相互作用驱动的。 NMR 研究证实了溶液中 (1)2 的明确双层结构。循环伏安法测量证明了 (1)2 中的层间耦合。利用圆二色光谱和理论计算研究了手性异构体的反转行为，揭示了双层堆叠稳定了(1)2的手性结构。 (1)2 中观察到增强的手性光学不对称因子。这项工作不仅建立了 (1)2 作为负弯曲双层石墨烯的分子模型，而且还强调了通过堆叠调节手性行为，为构建基于负弯曲纳米碳的明确手性组装体提供了策略。
310e917984c5f800,掺铈纳米晶体的光学检测磁共振：走向直接自旋光学界面的通用性,自旋光学界面能够主动控制材料中的自旋态，引起了广泛的兴趣。圆偏振光可用于通过光学激发将角动量直接注入自旋载流子中，从而提供可靠的自旋偏振和读出方法。这种方法虽然具有光子和自旋量子态之间的直接映射，但在化学系统中尚未得到充分探索。在这项工作中，CaS:Ce3+纳米晶体被用来证明实现这种策略的化学自由度。 CaS主体具有高对称性、低磁噪声、红移光致发光光谱以及进一步功能化的开放性。提出了该系统中自旋选择性的确切机制的分析推导，并使用从低温光致发光光谱中提取的有效哈密顿参数进行了数值验证。我们构建了低温共焦光学检测磁共振（ODMR）光谱仪来实现 CaS:Ce3+ 纳米晶体中的光学自旋偏振并进行脉冲 ODMR 实验，并将结果与​​ X 波段 EPR 进行比较以获得进一步的见解。据我们所知，这是首次在化学合成纳米晶体上实现 ODMR。在 2.9 K 和 350 G 的当前设置下，我们实现了超过 12% 的自旋极化和 105 个自旋的检测极限。通过自旋极化的恢复测量自旋晶格弛豫时间T1 = 0.65(2) ms。自旋相干时间 T2 = 2.5(7) μs 和移相时间 T2*=45(7)ns w
af110e6f5790b7a5,仿生 α 螺旋结构中的固有偶极场实现加速定向质子耦合电子转移,质子耦合电子转移（PCET）是光合作用和细胞呼吸等能量转换过程的基本机制，但其通过分子构象的精确调节仍然具有挑战性。在这里，我们报告了一种使用 α-螺旋肽支架调节分子内 PCET 的仿生策略。通过将罗丹明染料接枝到设计的肽主链 (Pep-Rh) 上，获得了明确的 α 螺旋结构，提供了与 PCET 期间的质子转移途径对齐的内在偶极场。光谱、电化学和理论分析表明，α-螺旋的偶极场加速了 PCET，优于非螺旋小分子和聚合物类似物。这项工作建立了一个通过结构偶极子调控PCET的新机制框架，并为精确控制能量转换提供了策略。这些发现建立了一个明确的分子模型，用于理解光诱导 PCET 系统中的结构-场-功能关系，强调了结构偶极子在分子水平上的作用。
70e854dbd705834e,通过形状伪装进行低密度超晶格的熵驱动组装,熵驱动的胶体组装利用形状熵和耗尽熵来形成有序超晶格（SL）。在许多胶体系统中，这些熵的贡献往往有利于紧凑、高配位的排列，使得开放、低密度SL的制造成为一个显着的挑战。我们使用形状伪装引导（SCG）策略来应对这一挑战。通过在纳米粒子上外延生长牺牲壳，我们将晶格对称性与核心形态解耦，允许壳定义的有效几何形状直接组装，并在壳去除后将其转化为目标非致密结构。至关重要的是，壳的选择性蚀刻留下了通过直接颗粒间接触稳定的自支撑 3D 框架，避免了传统模板辅助方法中常见的塌陷。我们展示了从面心立方到简单立方晶格的可编程演化，并将这种策略应用于 2D 和 3D 维度的球形和高度各向异性粒子。此外，FDTD 模拟表明这些开放框架会产生强烈的电磁热点。因此，该策略提供了制造可编程、高孔隙率SL的通用途径，为先进的等离子体传感和近场催化提供了多功能平台。
af5669f1ac6537fc,金属异质性对多元和高熵 MOF SBU 的影响,在化学复杂的多金属系统中，局部配位不对称性如何出现和传播以定义整体结构行为仍然从根本上尚未解决。在高熵金属有机框架（MOF）中，长程晶体有序与内在化学无序共存，但金属特性、局域配位几何和晶格尺度响应之间的定量关系尚未建立。在这里，我们证明金属异质性会在三核次级构建单元（SBU）内引起明确的、与成分相关的扭曲，这些扭曲相干地传播以产生可测量的晶格级结构变化。使用具有保守拓扑的卟啉 TCPP 框架，含有 Fe、Co、Ni、Cu 和 Zn 的单金属、双金属、三金属和五金属组合物的金属特性各不相同。近 20 种成分和约 50 种元素特定的扩展 X 射线吸收精细结构 (EXAFS) 测量为整个系列提供了金属相关的键距参考。单金属和双金属参考解决了 M-O、M-C 和 M-M 距离，表明异金属替代会产生不对称、依赖于占用的节点扭曲。在三金属和五金属成分中，EXAFS 特征保持分布而不是塌陷为单一平均几何形状，表明保守框架内持续存在局部异质性。这些局部扭曲与可再现的、依赖于成分的晶格参数变化相关，同时保留长程有序。时间分辨 X 射线衍射 (XRD) 和电感耦合等离子体 m
992efd0b6bbf3cf8,工程细胞器门控报告基因用于活细胞中亚细胞酶活性的成像,酶催化所有生命系统中的生化反应，其亚细胞定位可以深刻影响不同的细胞功能。然而，由于缺乏能够在活细胞中以细胞器水平精度对酶活性进行成像的工具，亚细胞酶活性的生理作用在很大程度上仍未被探索。在这里，我们提出了一类荧光报告基因，用于对特定亚细胞区室内的酶活性进行时空分辨成像，包括线粒体（Mito）、溶酶体（Lyso）、内质网（ER）和高尔基体（Golgi）。这些荧光报告分子包含对甲氨基酚荧光团，其荧光被酶特异性底物和生物正交笼基团猝灭，信号恢复仅在细胞器定位的生物正交激活剂连续解笼和随后的酶促激活时发生。我们应用这种多功能策略来可视化活细胞中不同家族的酶的活性，例如亮氨酰氨肽酶 (LAP)、γ-谷氨酰转移酶 (GGT) 和单胺氧化酶 A (MAO-A)。 LAP 的应用揭示了独特的区室依赖性功能：Mito-LAP 活性维持应激细胞中的氧化还原稳态，有利于肿瘤细胞存活，而 ER-LAP 活性则促进抗原呈递和免疫介导的肿瘤细胞杀伤。值得注意的是，药物分析显示顺铂 (CDDP) 和喜树碱 (CPT) 同时增强 Mito-LAP 和 ER-LAP 活性，对肿瘤进展产生相反的影响。这些发现还表明
4d23a705f3ac9ba3,二维范德华极性金属 MoOBr 2,二维（2D）范德华（vdW）极性金属集成了长程极性有序和金属导电性，因其非凡的性能（包括非互易电荷传输和非线性光学效应）而引起了人们的极大兴趣。然而，本征二维 vdW 极性金属仍然极其罕见，因为密集的流动电子强烈屏蔽内部电场并破坏极性有序所需的宏观极化的稳定性。在此，我们报告了 MoOBr2 的发现，这是第一个由极性原子层堆叠的二维 vdW 极性金属。单晶X射线衍射和原子分辨率扫描透射电子显微镜表明，MoOBr2在非中心对称空间群C2中结晶，其极性源于不对称的[MoO2Br4]八面体扭曲。角分辨光电子能谱和电传输测量证实了其金属行为，室温电阻率为 5.13 × 10-5 Ω m，载流子浓度为 1.34 × 1020 cm-3。二次谐波产生和二阶非线性电输运测量进一步证明了 MoOBr2 破缺的空间反演对称性，提供了极性金属态的互补特征。值得注意的是，MoOBr2 具有 219 W m-1 K-1 的高导热率，可在高功率密度纳米级器件中实现高效散热。这项工作不仅有利于下一代多功能自旋电子和非线性光电应用，而且为新型极化提供了合理的化学设计策略。
825b3eb82218ed4c,通过控制铂纳米颗粒密度增强催化脱氢,"增强负载纳米颗粒的催化活性传统上依赖于优化纳米颗粒尺寸和电子态。我们发现，优化纳米颗粒密度，同时保持相似的颗粒尺寸和电子状态，可以增强内在的催化活性。在环己烷催化脱氢中，调节 Pt 纳米颗粒密度可使 Pt 效率提高 9.6 倍，苯的形成率为 24,217 molC6H6 molPt-1 h-1，优于之前的催化剂。纳米颗粒密度优化的催化剂在 800 小时的连续测试中保持耐用。"
3fe09e4afb6d3c88,由极性芳族溶剂生长的大型致密非富勒烯电子受体晶体中载流子扩散长度记录,非富勒烯受体（NFA）的半晶薄膜引起了光电应用的极大兴趣。有机单晶有望提供优于薄膜的光电性能；然而，由于 NFA 晶体的生长具有挑战性且尺寸为微米-纳米尺寸，因此在应用中很少使用。在这里，苯酚和苯乙酮被用作芳香族、无卤素重结晶溶剂，导致不同多晶型的毫米级 Y6 晶体的生长——这种结晶技术可推广到其他 NFA 分子。这些晶体表现出一种新颖的结构，比之前报道的 Y6 晶体更致密。我们使用功率依赖性荧光和荧光显微镜来证明这些晶体与薄膜相比增强的激子扩散长度（70 ± 15 nm）和新颖的光物理响应，并将这些特性与量子化学计算进行比较。这项工作展示了材料加工如何改善未来的光电子学，并强调了分子堆积在当前高性能 NFA 器件中的关键作用。
0cffeb3edb678632,评估地球重点企业的生物多样性承诺,
7b406a1e32ca79d6,对“肝素胶束同时作为载体和药物的抗肿瘤和抗转移活性”的更正,
95411bf69b854372,在中性脂质环境中实现超分子聚合物的可编程构建,活细胞内的超分子聚合已成为控制细胞功能的一种有前景的策略。脂滴是主要由中性脂质组成的细胞内细胞器，提供低极性环境，但其在调节超分子组装途径中的作用仍不清楚。在这里，我们表明，三油酸甘油酯是一种具有三个酯基和顺式-9-十八碳烯基链的代表性三酰基甘油，可作为动力学控制的超分子聚合的有效介质。基于丙氨酸的二酰胺功能化荧光团通过成核-延伸机制在三油酸甘油酯中形成超分子聚合物，其中初始核触发后续生长。尽管其热力学稳定性与常用有机溶剂二正丁基醚相当，但三油酸甘油酯可抑制自发成核和纤维间成束，从而产生一个滞后阶段，在此期间种子聚合引导单体沿着确定的组装路径前进。油酸乙酯（三油酸甘油酯的结构类似物）的动力学研究表明，瞬时溶质-溶剂相互作用有助于抑制成核和成束事件。这种动力学控制能够实现多嵌段纳米结构的逐步种子生长，并建立中性脂质作为超分子聚合物精确控制结构的功能介质。
c2f4e3c637e4f162,有毒细菌特征与结直肠癌手术后复发的发生有关,非转移性结直肠癌的主要治疗方法是手术切除。尽管使用新辅助和/或辅助放化疗，但高达 30% 接受结直肠癌手术的患者会出现术后复发。尽管所有已知的癌症在手术时都被切除，但为什么患者在术后仍会出现肿瘤，目前尚不清楚，并且缺乏可以预测复发发展的新型生物标志物。在这里，我们报告了围手术期肠道中存在的独特细菌特征，该特征与术后肿瘤的发展密切相关。通过研究接受结直肠癌切除术的患者，我们证明手术当天的肠道微生物组富含产生胶原酶的细菌，这些细菌后来出现复发。该细菌群落表现出增强的抗菌素耐药性，标准化围手术期肠道准备无法根除，并且可以促进癌细胞迁移和侵袭。我们的研究表明，微生物群可能会导致术后结直肠癌复发，并可作为术后肿瘤结果的预后生物标志物。
135e4a1dc5de1235,H3K4 甲基转移酶 KMT2D 是红系基因增强子 GATA1 的重要辅助因子,细胞分化过程中的基因表达是通过转录因子 (TF) 和辅因子之间的组合相互作用来协调的。尽管 TF GATA1 协调造血过程中的基因转录，但 GATA1 驱动的基因表达所需的特定辅因子尚未完全确定。我们确定 H3K4 甲基转移酶 KMT2D 是红细胞生成过程中 GATA1 的辅助因子。人类红系前体细胞中 KMT2D 的缺失会导致发育停滞，并导致许多红系基因的表达受损。从机制上讲，KMT2D 与 GATA1 共定位于 1000 多个红细胞增强子上，并且这种共占据与单独占据 GATA1 相比更强的转录活性相关。红系前体中 KMT2D 的急性耗竭会导致 GATA1 结合增强子子集上的 H3K4me1 和 H3K27ac 快速减少，并损害其靶基因表达。此外，GATA1 或 KMT2D 的急性缺失会导致重叠基因组的下调。我们的研究结果证明了谱系特异性 TF 如何与普遍存在的表观遗传调节因子合作来驱动谱系特异性基因表达。
bb1842d1ac698cf6,长效镇痛TRPV1激动剂MSP20的设计、合成及结构作用机制,瞬时受体电位香草酸 1 型 (TRPV1) 通道是一种参与疼痛感知和神经元信号传导的多模式受体，是镇痛药和神经保护剂开发的一个有前景的靶点。在这项研究中，我们结合了计算技术和化学库的针对性设计，以发现对 TRPV1 具有高亲和力和功效的苯并噻吩取代的 TRPV1 激动剂。体外功能实验表明，长期或反复接触这些化合物会诱导 TRPV1 钙依赖性脱敏，使其对有害刺激不敏感。我们解析了人 TRPV1 (hTRPV1) 与最有前途的苯并噻吩取代激动剂 MSP20 复合物的冷冻电子显微镜 (cryo-EM) 结构。该结构揭示了 MSP20 与香草酸位点结合的分子细节和 hTRPV1 的脱敏构象，其特征是封闭的离子通道孔、α-螺旋 C 末端和环状脂质的独特行为。我们的体内实验表明，MSP20 表现出强大而持久的镇痛活性，并具有离体神经保护作用，支持苯并噻吩取代的香草醛作为未来镇痛药的前景。
6e88db4574f868b3,二肽基肽酶 3 设置实验细菌感染期间免疫激活和存活的阈值,有效的宿主防御需要免疫激活、代谢和氧化还原平衡的协调调节，但这些过程如何整合仍不清楚。在这里，我们将二肽基肽酶 3 (Dpp3) 确定为细菌感染期间免疫激活阈值的调节剂。 Dpp3−/− 小鼠对肺炎克雷伯菌表现出增强的抵抗力，细菌负荷早期出现分歧，提高了生存率，保留了组织结构，并减少了全身炎症。过继转移实验表明，Dpp3 缺陷的免疫细胞足以提供保护，表明细胞内在效应。从机制上讲，Dpp3 缺乏会损害诱导型 Nrf2 稳定性，导致 ROS 积累放大并增强 NF-κB 相关反应。综合代谢组学、生物能量学和蛋白质组学分析揭示了协调的线粒体重塑和炎症信号网络的激活，与代谢引发的免疫状态一致。总的来说，这些发现确立了 Dpp3 作为一种系统级调节因子，整合了氧化还原控制和免疫代谢，以校准感染期间的抗菌反应。
8493d6b3d7a6a7d1,动态S-酰化控制CMG2成熟细胞外基质调节和体内炭疽毒素敏感性,CMG2/ANTXR2 充当细胞外基质稳态所需的 VI 型胶原蛋白受体，并作为炭疽毒素进入的主要门户。 CMG2 突变会导致透明纤维瘤病综合征 (HFS)，这是一种罕见且往往致命的遗传性疾病，其特征是细胞外基质过度积累，但调节 CMG2 功能的分子机制仍知之甚少。我们发现 CMG2 受 S-酰化和脱酰化有序循环控制，调节其折叠、运输和信号传导能力。 ZDHHC7 对两个近膜半胱氨酸进行 S-酰化，通过稳定折叠中间体来保护 CMG2 免受 ER 相关降解，导致能够 ER 退出的折叠受体增加约 5 倍。在高尔基体中，第三个半胱氨酸的 ZDHHC3 依赖性酰化促进 Arf6 介导的 CMG2 转运至质膜，并在质膜中发挥其功能。配体结合触发硫酯酶 APT2 的募集，从而使 CMG2 从肌动蛋白细胞骨架和内吞作用中释放，将细胞外识别与细胞内信号传导和摄取联系起来。在斑马鱼模型中，APT2 的抑制可减少 VI 型胶原蛋白的更新，并强烈减弱炭疽毒素的毒性，表明脂化循环是受体功能的调节剂和潜在的治疗靶点。
