stable_id,title_zh,abstract_zh
e098c78dc6febeda,格氏试剂通过单碳原子插入解锁三维氮杂环,"摘要 氮杂环是药物、催化剂和材料的重要组成部分，但最容易获得的分子支架仍然是平面的、三维度有限的芳香环。随着药物化学越来越多地寻求非平面、富含 sp3 的结构来提高分子性能并扩展尚未探索的化学空间，将现有杂环重塑为新的 3D 框架的方法引起了人们的极大兴趣。在这里，我们介绍了一种原子插入策略，该策略使用简单的亲核试剂（最著名的是格氏试剂）将单个碳原子插入唑鎓环中。这种亲核重排将源自烯烃的平面三唑啉盐转化为以前无法​​获得的饱和三维 1,2,4-三嗪烷家族。这些尚未开发的化合物是药物和生物活性分子中广泛存在的平面 1,2,4-三嗪的 3D 对应物。该方法操作简单，广泛适用于环状、无环、天然和高官能化的烯烃，并且对酯、酰胺、磺酰胺、缩醛、磷酸酯和炔烃等敏感基团具有显着的耐受性。机理实验和密度泛函理论计算揭示了独特的以氮为中心的途径。通过仅用两步将容易获得的烯烃转化为复杂的非平面氮杂环，这项工作为进入新的杂环空间提供了有力的入口，并为与药物发现、催化和分子设计相关的后期多样化开辟了机会。"
feefcdbd5686b5d0,中国城市身体和情感热适应能力之间的差异,热浪威胁着身体和心理健康，但身体的热暴露和情绪反应往往有所不同。研究显示，在社会经济和环境因素的推动下，84.9%的中国城市经历了严重的情绪冲击，而52.1%的城市面临严重的高温。
f1b1d9c7fb774e90,极端气候与全球净移民之间的复合和异质关系,"摘要
                  极端气候日益扰乱人们的生计并塑造人类流动模式。他们与移民的长期且复杂的关系仍未得到充分研究，特别是在地方层面。在这项研究中，通过分析全球地方净移民数据，我们表明极端气候与移民之间的关联因灾害类型、时间、连续事件、收入水平和预先存在的移民背景而异。洪水与不同地区的净移民减少有关，其影响持续数年，并且在低收入地区显得更为严重。相比之下，干旱主要在高收入地区与净移民有关，其影响通常是短期的。热带气旋主要导致低收入地区净移民减少，其影响持续数年。对于复合暴露，干旱表现出最明显的模式，长期暴露与人口吸引地区的移民流入减少有关。这些结果凸显了极端气候如何与当地社会经济环境相互作用以塑造流动性。"
1f74b50041ce6479,耐用锌粉电池界面调节剂的可扩展合成,摘要 锌粉因其可调性和与工业制造的兼容性而成为水系锌离子电池的一种有前途的阳极，但寄生反应和不受控制的沉积限制了实际应用。在这里，我们开发了一种串联等离子体增强粉末合成技术（TaPPS），该技术将化学气相沉积与粉末球化相结合，以 3.36 kg h−1 的产量生产亲锌的、有缺陷的石墨烯涂层铜粉末（Gr@Cu）。当纳入锌粉电极时，Gr@Cu 颗粒会重新分配电荷并提供优先的锌成核位点，从而实现锌沉积的热力学和动力学调节。这种粉末级界面调节可实现超过 4000 个循环的高度可逆电镀/剥离，在 5 mA cm−2 下库仑效率为 99.91%，而全电池可稳定运行超过 1500 个循环。除了锌粉电极之外，Gr@Cu 还可以用作锌金属阳极上的人工界面层，突出显示 TaPPS 作为可扩展的粉末工程平台，用于开发用于耐用锌电化学的功能性界面调节剂。
444bfa3c9552e153,用于废水处理的微藻-细菌联合体,微藻-细菌联合体系统可用于处理废水，同时固定碳。本综述描述了这些系统的基础和有效性。
226adf14d5f4d5d6,用于单分子连接的空间共轭紫罗碱环芬,摘要：分子电子学为超越硅基技术限制的器件小型化提供了一条有前途的途径，但具有稳定和可调电荷传输的分子组件的合理设计仍然具有挑战性。空间共轭（TSC）紫精是单分子器件的有吸引力的候选者，因为它们结合了空间π电子离域、氧化还原活性和强电子接受能力；然而，它们的弱且构象敏感的电子耦合导致电导行为的波动，限制了单分子结中电导态的有效利用。在此，我们报道了一种刚性折叠的 TSC 紫精环芳烷 5，它集成了强电子接受紫精单元、空间 π 电子离域和构象约束的环芳烷结构。 Cyclophane 5 表现出可逆的氧化还原行为以及明显的光致发光。原位高压荧光测量证实了 5 的构象刚性，与压敏柔性半盒参考 7 相比，这解释了它们不同的器件性能。扫描隧道显微镜断裂结测量表明，5 形成稳定的电压响应结，在高于 0.3 V 的偏压下，电导峰值为 10-4.01G0。非平衡格林函数计算揭示了 LUMO 主导的电荷传输，并表明所施加的电场增强了空间共轭，从而增强了分子电导。这项工作建立了刚性折叠TSC紫精环磷酰胺
8ac088e11b3d72d3,星形胶质细胞介导黑质强直 GABA 信号的多巴胺能调节,最近的研究表明黑质网状部 (SNr) 内的多巴胺能信号传导与帕金森病运动缺陷的出现有关。为了更好地理解这种依赖性的机制，在离体小鼠脑切片中研究了多巴胺调节 SNr 神经元活动的能力。除了突触前抑制阶段性 GABA 释放外，D2 多巴胺受体 (D2R) 信号传导意外地抑制了 GABA A 受体介导的 SNr 神经元尖峰抑制。我们的研究表明，这种强直调节很大程度上是由表达 ALDH1A1 的多巴胺能神经元释放 GAT-1 依赖性 GABA 介导的。相反，D2R激动剂去抑制SNr神经元的能力取决于表达D2R的星形胶质细胞和刺激GAT-3从细胞外空间摄取GABA。除了强调树突释放的多巴胺在调节突触传递中的重要性之外，我们的研究还表明星形胶质细胞的多巴胺能调节在调节 SNr 回路和运动行为中起着关键作用。
2b59e156a5488017,通过最佳传输从单细胞快照中学习随机动力学和细胞命运景观,基因表达的时间动态和随机性对于细胞命运决策至关重要，但跨多个时间点整合快照组学数据仍然是一个重大挑战。在这里，我们介绍 DiffusionOT，这是一种动态机器学习框架，它通过结合随机效应从多时间点单细胞转录组学中推断细胞轨迹。 DiffusionOT 将随机微分方程转换为常微分方程，使用最优传输和神经网络来求解高维景观模型。通过对数据中随机力的无监督学习，DiffusionOT 可以对细胞状态转换的潜在随机动力学进行稳健推断。该框架包括用于谱系追踪的随机轨迹分析模块和用于计算机敲除和过度表达实验的基因扰动模块。模拟数据集和四个真实数据集（包括空间 Stereo-seq 数据集）的基准证明了 DiffusionOT 在推断状态转换速度、细胞轨迹、群体增长、基因调控网络和细胞命运景观方面的准确性和效率。
053c2b39b8b5756e,具有可调氢键的压电离子共聚物离子凝胶使表皮血压分析仪成为可能,直接将机械刺激转换为电信号的自供电传感器有望成为下一代生物集成电子产品，但其实际转化却因电输出低和机械性能差而受到阻碍。在此，我们提出了一种工程共聚物离子凝胶，通过将聚脲链插入聚（乙烯醇）（PVA）中来优化氢键网络，具有压电放大和增强的机械性能。优化后的共聚物离子凝胶可实现 20 毫伏的电压输出，比传统 PVA 离子凝胶高 10 倍。还具有出色的拉伸性 (1510%)、韧性（23.1 兆焦耳/立方米）和耐用性。该共聚物离子凝胶集成到具有机器学习算法的可穿戴表皮传感器中，可实现无袖带、无创、连续血压监测，实现平均绝对误差为5.9毫米汞柱（毫米汞柱；收缩压）和3.6毫米汞柱（舒张压），从而满足英国高血压协会严格的A级标准。这种氢键优化策略为压电放大提供了一条途径，并展示了高性能离子凝胶在可穿戴健康监测设备中的实用性，从而推动了下一代可穿戴生物医学系统的开发。
63e23285c840d618,通过代偿性精氨酸甲基化而失调的 m 6 A 引发代谢功能障碍相关脂肪肝病的癌前病变,肝细胞癌（HCC）起源于癌前疾病相关肝细胞（daHeps），这些肝细胞是在代谢功能障碍相关的脂肪性肝病（MASLD）发展为代谢功能障碍相关的脂肪性肝炎（MASH）的过程中出现的。由于 daHeps 是由代谢应激代偿性启动的，因此我们通过表型复制代谢调节因子蛋白精氨酸甲基转移酶 1 (PRMT1) 的表达减少，重现了小鼠中 MASLD 相关 HCC 的加速进展。在 Prmt1 肝脏特异性敲除 (LKO) 中，m 6 A 介导的 mRNA 稳定性变化通过旁系同源补偿重新编程转录组； PRMT6 增加通过诱导 METTL3 的不对称精氨酸二甲基化来激活 m 6 A 甲基转移酶。该事件增强了全局 m 6 A 沉积，导致 Keap1 下调，从而触发 NRF2 轴，促进癌前病变；在饮食和化学物质诱导的应激下，脂肪性肝炎 HCC 的发病率增加，临床上与 PRMT-METTL3-NRF2 通路相关。我们共同提出，补偿性精氨酸甲基化通过调节 m 6 A 介导的转录组和 NRF2 调节途径作为针对代谢和氧化应激的适应性防御来引发 MASLD 相关的 HCC。
e0874154ad6ba647,多代理生物考古学分析揭示青铜时代中欧的生存转变,过去生存策略的变化反映了人类社会对气候、环境和文化环境的适应。尽管小米是一种抗病、灵活且营养丰富的作物，但它只是偶尔成为欧洲的主要作物，如今几乎被遗忘。这就提出了与接受或拒绝小米相关的文化层面的问题。我们使用青铜时代波兰（公元前 2200 年至 1000 年）的多同位素数据集以及放射性碳日期来确定饮食习惯，并将其与文化和环境条件联系起来。我们（i）将欧洲小米消费的最早证据修改为公元前1590±50校准年（cal），而不是公元前1460±40cal，（ii）重建群体和个人层面的饮食变化，（iii）提出小米采用背后的环境机制而不是文化机制，以及（iv）揭示与小米种植相关的土地利用变化，没有显示流行扩散模型的有力证据。对作物整合过程的深入了解有助于讨论应对当今挑战的策略。
ae311ad136037cfb,"光诱导钴催化氮丙啶开环加成对映体聚合合成 1,3-二胺","手性胺是一种特殊的支架，在有机合成中具有普遍的重要性。然而，具有多个立构中心的 1,3-二胺的立体选择性构建代表了合成化学中重大且持续的挑战。为了解决这个问题，我们认为氮丙啶是理想但未得到充分利用的前体。虽然这些容易获得的三元杂环是通过开环取代合成手性胺的构建模块，但直接使它们与亲电子试剂进行对映选择性加成的催化方法仍然难以捉摸。在此，我们报道了苯乙烯基氮丙啶通过自由基开环在光诱导、钴催化下对映聚合加成到亚胺上。该策略能够直接和模块化地获得具有邻位立构中心（包括四取代碳手性中心）的有价值的 1,3-二胺支架，并具有出色的立体控制（99% ee，>20:1 dr）。该反应通过涉及稳定的苄基自由基中间体的完全区域选择性开环途径进行，避免自由基前体产生废物，耐受多种底物，并且不需要化学计量的金属还原剂。"
346d29dd17f7daf8,单壁碳纳米管在极性溶剂中的快速功能化,荧光半导体单壁碳纳米管（SWCNT）在光子学领域具有广阔的前景。此外，它们的光学特性可以通过功能化来改善，从而产生额外的光谱特征。然而，进行单壁碳纳米管改性的溶剂的重要性仍未得到充分研究。在这项工作中，溶剂、分散剂和单壁碳纳米管之间的复杂关系被理清，以揭示潜在的现象。通过对广泛溶剂中的单壁碳纳米管反应性进行系统研究，并通过我们在 SIESTA 内实施混合功能实现的多尺度建模的支持，我们发现能够溶解单壁碳纳米管的溶剂介质和分散剂不仅影响动力学，而且影响单壁碳纳米管的改性过程。极性溶剂引起单壁碳纳米管表面聚合物的显着结构重组，并增强聚合物-单壁碳纳米管界面处的电荷重新分布。因此，我们实现了对单壁碳纳米管光学特性的控制，并且定制的单壁碳纳米管能够对胆固醇进行光学检测，而胆固醇是心血管疾病的重要危险因素。
89296e01fd69054d,CENP-A 伴侣复合物在空间上组织着丝粒,着丝粒，由含有 CENP-A 的核小体定义，是用于纺锤体附着的直接着丝粒组装。在有丝分裂中，CENP-A 和内着丝粒的组成型着丝粒相关网络 (CCAN) 在染色质间隙内排列成二分子结构域。然而，人们对它们在间期的结构知之甚少。我们在这里报告了 CENP-A 伴侣机制在建立间期着丝粒结构中未被认识的结构作用。在分裂间期，CENP-A 和 CCAN 组装保守的壳状结构，包围染色质贫乏的中央腔。该空腔被间期特异性 CENP-A 伴侣复合物占据，该复合物在每个细胞周期促进 CENP-A 组装一次。产生壳结构和染色质清除需要伴侣复合物的存在，但不需要其 CENP-A 掺入活性。 CCAN 支架 CENP-C 在整个结构中表现出放射状组织，对于其形成至关重要，主要是通过招募 HJURP 分子伴侣。我们的研究结果扩大了 CENP-A 伴侣机制的作用，包括脊椎动物着丝粒间期的结构组织，独立于 CENP-A 沉积。
4f488ba06e2b11fe,雄激素受体印记卫星细胞干性并保留其储库以实现终生再生和最佳修复,骨骼肌干细胞 (MuSC) 是肌肉再生的守护者，通过静止、激活和谱系承诺的微妙平衡维持组织完整性。虽然许多分子线索与调节这些过程有关，但雄激素受体 (AR) 信号传导（男性肌肉生理学的重要激素途径）的影响在很大程度上仍未得到探索。在这里，我们表明 AR 表达定义了静态 MuSC 并充当其休眠的保障。综合多组学分析揭示了 AR 结合从静止维持位点重新分布到修复过程中驱动激活和代谢重编程的调节元件。年轻成年小鼠中 AR 的丧失会破坏这种平衡，导致细胞过早进入细胞周期、分裂方式发生偏差、干细胞储存库耗尽以及生态位不稳定。这些缺陷与衰老相关的雄激素下降的特征相结合，而雄激素补充可以恢复再生能力。总之，我们的研究结果表明 AR 信号传导是 MuSC 命运的关键决定因素和骨骼肌稳态的基石。
3dcd2468eb7b7075,环境过滤塑造了孤立中光珊瑚礁的斑块动态,中光珊瑚生态系统（MCE；~30 至 150 米）是主要但知之甚少的底栖栖息地。我们使用自主珊瑚礁监测结构 (ARMS) 和集成元条形码（mtCOI 和 18 S）、图像分析和流体动力学模型来测试德克萨斯-路易斯安那陆架的六个中光浅滩的群落组装是否受到环境过滤或扩散限制的控制。当地环境条件对成分差异的解释几乎是地理效应的两倍。水能见度的差异、底栖霞云层 (BNL) 强度的反指标和深度对群落差异的预测效果比地理距离好 10 倍。 BNL 是主要过滤器，而深度效应较弱且具有分类单元特异性。流体动力学模拟显示扩散是可变的，但不是限制性的。这些发现将 BNL 确定为连接陆架海洋学、生物多样性和生态系统功能的关键物理驱动因素。与 BNL 相关的悬浮粒子动力学值得纳入保护规划，作为全球中光和其他斑块珊瑚礁系统生态连通性的关键中介。
24d1fcd1e0a50d73,CaMKIIα全酶自组织成链状介观尺度簇,钙和钙调蛋白依赖性蛋白激酶 II (CaMKII) 在树突棘中高度富集，其浓度与细胞骨架蛋白相当，在突触可塑性中发挥着核心作用。在长期增强过程中，CaMKIIα 进一步在棘中积累。然而，人们对其高层组织的管理机制仍然知之甚少。在这里，我们使用高速原子力显微镜在介观尺度（5 至 500 纳米）可视化 CaMKIIα 的全酶间相互作用。在自由扩散条件下，CaMKIIα 全酶不会形成稳定的簇。相反，当空间受限时，它们会组装成由激酶结构域相互作用介导的链状簇。这些簇在激活时扩展，同时伴随调节片段的解离。值得注意的是，与神经发育障碍相关的 CaMKIIα Pro 212 →Leu (P212L) 突变体即使在基础状态下也会形成广泛的簇。总之，我们的研究结果表明，CaMKIIα-CaMKIIα 相互作用驱动中尺度簇的形成，并且簇大小和激活依赖性生长的精确调节可能对突触信号传导至关重要。
3eb8c2ff14ca8a4f,单链 DNA 中形成广泛的非典型紫外线诱导突变,常见的紫外线 (UV) 诱导病变，如环丁烷嘧啶二聚体 (CPD) 和嘧啶-嘧啶酮 (6-4) 光产物 (6-4-PP) 的持续存在，通常会导致二嘧啶发生 C>T 取代：这是一种构成癌症中单碱基取代 (SBS) 特征 7 的突变模式。致癌黑色素瘤突变很少涉及 SBS7 样替换。我们最近在酵母中发现了非典型的紫外线诱导突变，这些突变似乎源自非典型的 AC 和 TA 光产物。虽然 AC 光产物可以解释 BRAF V600K 的形成，但 BRAF V600E 和 NRAS Q61K 等其他黑色素瘤驱动因素涉及其他突变类型，表明可能存在其他非典型光产物。在这里，我们将酵母中温度诱导的端粒末端切除与连续紫外线照射和全基因组测序结合起来，以证明紫外线可诱导单链 DNA (ssDNA) 中一系列非规范突变。这包括 A T > A M 、 GT > G V 、 A C > A A 、 A T > T T 和 T A > T T 取代，这些取代对光回复具有抵抗力，表明它们可能源自非典型光产品。缺乏 Rad30 的酵母中的 UV 诱导突变光谱表明，无论端粒距离如何，Pol η 在绕过 CPD 和 6-4-PP 中都发挥着重要作用。出乎意料的是，突变体 DNA pol ε (pol2 M644G) 的表达减少了典型和非典型的紫外线诱导的突变，特别是在基因组的亚端粒区域。这表明 pol ε 在未加帽端粒的重新合成中具有优先作用，M644G 突变赋予 ac
48106b84299d8b82,小胶质细胞通过腺苷 A 3 受体信号传导稳定睡眠稳态,睡眠稳态通过睡眠压力维持睡眠-觉醒平衡，这一过程部分是由细胞外腺苷 (eADO) 的积累协调的。小胶质细胞 Ca 2+ 活性与睡眠调节有关，但小胶质细胞感知睡眠压力的机制仍不清楚。在这里，我们发现小胶质细胞通过腺苷 A 3 受体 (A 3 R) 信号驱动的大脑状态依赖性钙离子活动来调节睡眠稳态。在自由行为的小鼠中使用小型双光子显微镜，我们证明小胶质细胞钙离子活性会因大脑状态转变而迅速改变。药理学实验表明，小胶质细胞钙离子动力学主要由 A 3 R 介导，以响应大脑状态依赖性 eADO 振荡。小胶质细胞特异性删除 A 3 R 会减弱这些状态依赖性钙离子动力学，损害小胶质细胞在睡眠-觉醒周期中的形态可塑性，并通过增加觉醒和非快速眼动 (NREM) 睡眠之间的转换而导致睡眠碎片化。总之，这些发现证实，小胶质细胞通过稳定觉醒和 NREM 睡眠来促进睡眠稳态，这一过程部分涉及 eADO-A 3 R 信号传导。
d08797eb0da50521,通过单步可编程转移印刷实现基于液态金属的空间变化可拉伸电子器件,尽管液态金属 (LM) 图案化取得了巨大进步，但由于预先确定的、不变的电气和机电特性，基于 LM 的图案仍然具有互连或传感器的单一功能。由于制造协议不兼容或单元之间的机械不匹配，功能单元向全LM多功能可拉伸电子器件的系统级集成受到阻碍。这项工作通过可编程单步转移印刷介绍了具有空间变化电气和机电特性的多功能全LM可拉伸电子器件。通过明智的工程界面粘附和 LMP 尺寸，部分或完全转移 LMP，导致 LM 从导电域转变为非导电域，并可调节其电阻和机电响应。通过单步转移印刷的空间变异LM图案可以有效避免界面机械失配。结合大规模制造、表面安装和皮肤接口的兼容性，这种单步可编程转移打印可能为用于生理和心理健康监测的独立全LM可拉伸电子设备铺平道路。
bed30597b92fc940,一种简单、免麻醉的体内代谢追踪输注技术,准确的代谢通量分析需要示踪剂输送以保持生理代谢。目前的方法可能会通过异氟烷麻醉、手术应激或复杂的手术来扭曲新陈代谢。我们证明异氟烷麻醉可通过多种途径深刻改变血清和组织代谢。在血清中，酰基肉碱和脂肪酸广泛减少，而氨基酸代谢物和选择的核苷酸种类增加。在多个器官中，异氟烷诱导协调的代谢重塑和独特的组织特异性反应，包括大脑中的糖酵解重塑和胰腺中的氨基酸积累。为了解决这些代谢紊乱，我们建立了一种非手术尾静脉插管方法，在短暂的异氟醚麻醉下几分钟即可完成，可以在清醒、自由活动的小鼠中进行数小时示踪剂输注。使用U- 13 C 6 -胱氨酸输注，该方法实现了与颈静脉输注相当的稳健的半胱氨酸标记和下游标记，同时保持循环胱氨酸池更接近生理水平。该平台为更多生理条件下的体内稳定同位素示踪提供了实用方法。
a77ee976666fc938,使用受啮齿动物操作任务启发的游戏揭示了自闭症的感知计算机制,感知改变是自闭症谱系障碍 (ASD) 的一个标志，但其潜在机制仍不清楚，部分原因是损伤较大的个体常常被排除在心理物理学研究之外。在这里，我们介绍 GEODE（收集证据以优化决策），这是一款在线视频游戏，旨在测量整个自闭症谱系的视觉感知。 GEODE ​​结合了动物训练中基于反馈的塑造来教授任务机制、定制图形和故事情节元素以维持参与度，以及触摸屏兼容性以实现更广泛的可访问性，从而使包括患有严重自闭症的青少年在内的青少年能够参与。在一个庞大的异质队列中，自闭症参与者成功地玩了 GEODE，但与正常发育的兄弟姐妹相比，他们的学习速度较慢，准确性也较低。这些缺陷最好的解释是感觉证据整合中的噪音增加，这些证据随着刺激的复杂性呈非线性变化，并且比单独的诊断类别更密切地跟踪适应性功能的标准化调查措施。将等效噪声注入人工神经网络产生的代理可以重现类似自闭症谱系障碍（ASD）的学习和决策模式。这些发现表明，噪声证据整合是一种计算机制，可以改变自闭症谱系的视觉感知，并建立一个可扩展、可访问的平台，用于探索神经发育和神经精神疾病中感知和学习的改变。
4f2a4b61c366d500,通过污染与温带风暴的强烈联系可对印度冬季 PM 2.5 污染严重程度进行季节性预测,印度冬季遭受严重的细颗粒物（PM 2.5）空气污染，损害公众健康并扰乱经济活动。对污染严重程度的季节性预测可以促进主动缓解规划，但由于对污染变化驱动因素的不完全了解而受到阻碍。在这里，利用印度政府十多年来质量控制的 PM 2.5 监测数据，我们发现印度北部冬季 PM 2.5 污染的年际变化约 70% 是由西部扰动 (WD)（源自地中海地区的普遍温带风暴）通过加强通风和降水去除 PM 2.5 来解释的。这些 WD 受到副热带急流的位置和强度的调节，这些副热带急流可追溯到去年秋天横跨北大西洋和热带印度洋的海面温度 (SST) 异常。利用这些季前 SST 异常，我们证明了预测未来一个季节冬季 WD 降水和 PM 2.5 污染严重程度的潜力，与观测结果吻合良好（r 2 = 0.52 至 0.69），这可以促进积极主动的公共政策和利益相关者缓解行动。
b3068dfd3a28d923,直接的蛋白质桥连接线虫中的 ds 和 ds-ss 连接端粒 DNA 片段,六蛋白庇护蛋白复合物保护哺乳动物染色体末端；然而，其复杂的蛋白质-蛋白质和蛋白质-DNA 相互作用使生化解剖变得复杂。线虫 DNA 结合 TEBP-1/2（也称为 DTN-1/2）和 POT-1 蛋白直接相互作用，提供了一个简化的系统来剖析染色体末端保护。在这里，我们将蛋白质晶体学与体内功能分析相结合，以阐明线虫端粒结合蛋白复合物的结构和组装。我们发现了一个值得注意的界面，其中 POT-1 的规范单链 DNA 结合 OB 结构域被重新用于接合 TEBP-1/2，重新连接端粒蛋白连接。 POT-1 和 TEBP-1/2 之间静电界面的破坏会在体内分解复合物并导致端粒过度伸长。 POT-1 OB 保留与端粒 ds-ssDNA 连接的 5'-磷酸化末端的结合，这是 POT-1 稳健端粒定位和抑制体内端粒超伸长所需的作用。总之，我们的研究结果支持了一个模型，其中 TEBP-1/2 募集 POT-1 形成三向 TEBP-1/2-POT-1-DNA 连接复合物，确保端粒长度稳态。
5c65ff541e2e6507,FAP × CD3 双特异性抗体 OMTX305 在患者来源的离体实体瘤模型中诱导 T 细胞介导的抗肿瘤作用,在实体瘤中，基质屏障和免疫排斥限制了免疫疗法的成功。因此，需要新的治疗方法来重塑肿瘤支持微环境并增强治疗反应。我们开发了一种双特异性、三价 Fab-eIg T 细胞接合器 (OMTX305)，靶向成纤维细胞激活蛋白 (FAP)，FAP 是促进肿瘤的癌症相关成纤维细胞的标志物。在 2D 和 3D 患者来源的临床前模型中研究了 OMTX305 的转化潜力，重点是与自体 PBMC 共培养的肺癌和卵巢癌的精确切割肿瘤切片 (PCTS)。通过将空间生物学与细胞因子和转录组分析相结合，我们发现 OMTX305 治疗消除了表达 FAP 的成纤维细胞，诱导干扰素反应和细胞外基质重塑，最终引发旁观者杀死邻近肿瘤细胞。不同的免疫表型和 PD-L1 表达模式似乎与不同的治疗反应相关，这表明它们具有作为患者分层生物标志物的潜力。我们的研究结果强调了靶向基质元素作为癌症治疗的临床潜力，并将 PCTS 确立为个性化免疫治疗评估的强大临床前平台。
96897d4e1faff0a9,绘制胶囊降解噬菌体尾刺蛋白的结构约束和适应潜力,"噬菌体尾刺蛋白（TSP）降解细菌荚膜以实现感染，但其功能和宿主范围的分子决定因素仍不清楚。我们对大肠杆菌 K1 噬菌体 K1F 的内切唾液酸酶 TSP 应用深度突变扫描 (DMS)，使用增强的 ORACLE 噬菌体工程平台生成 22,365 个单氨基酸变体。功能评分显示，TSP 在结构上很脆弱，但具有一定的适应性灵活性。 β-螺旋桨活性位点内的突变发现了可容纳比结构研究捕获的更长的唾液酸链的残基，而β螺旋茎作为调节持续性和特异性的适应性“调谐旋钮”出现。 K1 菌株的比较选择确定了 β 桶环和规范结合位点之外的远端残基中的区分热点，表明胶囊修饰和 O 抗原的存在是宿主范围的关键调节剂。通过解决特定突变如何调节功能和宿主范围，这项研究为设计克服病原菌基于胶囊的防御的噬菌体提供了路线图。"
fadc16c2c644d026,利用原位摩擦等离子体发射进行能量收集,摩擦起电中的静电放电 (ESD) 通常被认为是一种不受控制的能量耗散过程。在这里，我们介绍了一种利用滑动介电材料之间自发 ESD 产生的摩擦等离子体的方法。利用固有的摩擦电场，该机制驱动原位等离子体生成并引导其定向发射，从而能够通过简单的线电极直接输出电力。产生的电流可以配置为准方波交流电或直流电，具体取决于运动曲线。值得注意的是，该器件表现出卓越的恒流性能，在负载电阻为 500 兆欧时，维持输出的衰减最小为 0.32 微安。该机制的普遍性在多种材料中得到了验证，包括聚合物、织物、半导体和金属。除了能量收集之外，机械运动产生的摩擦等离子体还显示出表面改性、食品保存和离子注入的概念验证潜力。这些发现建立了将机械能转化为电能输出的潜在途径，并为无电源等离子体技术奠定了基础。
c309c5b765aba379,通过进口乙二醇酯对 PET 解构产品进行稳健的细胞转化,使用活细胞转化聚对苯二甲酸乙二醇酯（PET）解构产品的努力受到对苯二甲酸（TPA）吸收的限制。在这里，我们使用细胞内羧酸盐还原测定来表明，缺乏专用 TPA 转运蛋白的大肠杆菌细胞中的表观 TPA 摄取从 pH 6 到 5 急剧增加。更重要的是，我们发现乙二醇酯解构产物，对苯二甲酸单（2-羟乙基）酯（MHET）和对苯二甲酸双（2-羟乙基）对苯二甲酸酯（BHET），出乎意料地各自导致快速的与 pH 无关的摄取。我们利用乙二醇酯的摄取以及 22 种细胞氧化还原酶的缺失，设计了细胞内水解路线，以 >90% 的产率从 BHET 合成升级循环还原产物，并从串联催化糖酵解和基于细胞的增值后的真实 PET 废物中以 >80% 的综合产率合成升级循环还原产物。我们的工作对细胞利用 PET 产生了重要影响，并为 PETase/MHETase 系统的进化提供了新的视角。
c55713a7721e6d3b,量子费希尔信息的间隙闭合实验估计,估计量子费希尔信息（QFI）是量子科学技术的一项核心任务，为测量设备的基准测试和计量优势的认证奠定了基础。由于 QFI 对量子态的高度非线性依赖性，实现可靠地收敛到真实值的有效估计（这是一种称为间隙闭合的特性）仍然是一个挑战。在这里，我们通过在多功能光子平台上实现最近提出的 Krylov 阴影断层扫描 (KST) 协议来实验性地解决这个问题，该平台能够生成多达六个量子位的 Greenberger-Horne-Zeilinger 态，并且噪声可控。通过将 KST 与匹配资源下的领先方法进行比较，我们发现它表现出预测的差距闭合行为，并产生显着较低的平均绝对误差。此外，我们证明所得到的高精度 QFI 估计可以正确预测相位估计实验中可实现的最终精度，如量子 Cramér-Rao 界限所规定的。这些结果使 KST 成为一种可扩展且实用的实验工具，可在计量应用中有效表征和利用量子资源。
6f0555f115b99321,异质能量转移金属光催化解锁未保护硫糖的直接和位点选择性硫糖基化,糖复合物，特别是结构明确的糖肽的创建对于推进生物学研究和治疗开发至关重要。然而，由于传统合成方法与这些分子中存在的微妙而复杂的官能团不相容，未受保护的硫代糖苷与天然生物分子的直接和选择性偶联仍然是一个艰巨的挑战。在这里，我们报告了一种异质金属光催化策略，通过能量转移机制解决了这一限制。通过将镍催化中心嵌入光活性共价有机框架中，我们创建了一个直接激发瞬态硫糖-镍络合物的系统，从而绕过了传统氧化还原途径固有的高活化势垒。这种方法能够在温和、操作简单的条件下进行位点选择性和立体控制的硫代糖基化，具有高周转频率（每小时 114 次）和出色的催化剂可回收性。该方法的广泛范围通过多种底物（包括氨基酸和生物活性肽）的糖基化而无需保护基团来证明。值得注意的是，该方法首次实现了抗菌肽 mastoparan 的异质光催化糖基化，从而增强了其抗肿瘤活性。这项工作为精密生物共轭提供了一种多功能且可持续的工具，为药物发现和化学生物学提供了直接的潜力。
4d83943f0cb7d7b5,BCL11B 预先确定了乳腺癌的持续状态，该状态可被 TNFα 逆转,癌症中化学耐药性的频繁发生提出了重大的临床挑战，但异质药物反应的根本原因在很大程度上仍然难以捉摸。在这里，我们使用单细胞图谱系统地评估了人类乳腺癌细胞的细胞分化状态，并鉴定了由 BCL11B 标记的独特的未成熟基底样癌细胞群体。值得注意的是，较高水平的 BCL11B + 癌细胞与接受化疗的乳腺癌患者的早期复发显着相关。作为中央调节剂，B 细胞淋巴瘤/白血病 11B (BCL11B) 描绘了一种不成熟的细胞状态，在治疗过程中通过多种预先存在的适应性耐药程序优先转变为耐药持续状态。细胞因子肿瘤坏死因子-α (TNFα) 被认为是 BCL11B 的天然抑制剂，可以直接逆转化疗耐药性细胞的出现。因此，我们将 BCL11B 确定为药物反应的一个未被认识到的预先决定因素，以及对发生化学耐药性高风险的乳腺癌患者子集的治疗靶点。
